Simulation 1: t, X
17, 0.1, 0.7177721359519686
17, 0.11, 0.687853687407664
17, 0.12, 0.7405408309227124
17, 0.13, 0.7276082794673219
17, 0.14, 0.7038283389903677
17, 0.15, 0.7212189547389769
17, 0.16, 0.7321348295774305
17, 0.17, 0.7706422756664293
17, 0.18, 0.7909021152344199
17, 0.19, 0.8050443895655339
17, 0.2, 0.852182412244653
17, 0.21, 0.8456029589102345
17, 0.22, 0.8805566964799474
17, 0.23, 0.8706751527953764
17, 0.24, 0.8915689031354751
17, 0.25, 0.9572116514255397
17, 0.26, 0.9933754938256312
17, 0.27, 1.0770643839831797
17, 0.28, 1.1166400962381264
17, 0.29, 1.0405587562186387
17, 0.3, 0.9962987241825322
17, 0.31, 1.0083247143257186
17, 0.32, 1.0612376084953667
17, 0.33, 1.042822182730038
17, 0.34, 0.9664808383538471
17, 0.35000000000000003, 0.9856367081472184
17, 0.36, 0.9758752905657115
17, 0.37, 0.9382252915017748
17, 0.38, 0.8484846089071667
17, 0.39, 0.7810746750263939
17, 0.4, 0.8282062613690616
17, 0.41000000000000003, 0.7870682539449473
17, 0.42, 0.7974291889899306
17, 0.43, 0.7908884468298818
17, 0.44, 0.734876648121392
17, 0.45, 0.7102117218654435
17, 0.46, 0.6855176972422751
17, 0.47000000000000003, 0.7367398319993312
17, 0.48, 0.7546021085113661
17, 0.49, 0.7261057377592943
17, 0.5, 0.7227902648228954
17, 0.51, 0.6886693155253658
17, 0.52, 0.6891667371503375
17, 0.53, 0.672175636439948
17, 0.54, 0.6491149594247122
17, 0.55, 0.6770263686489119
17, 0.56, 0.6803782290244489
17, 0.5700000000000001, 0.6636790210368008
17, 0.58, 0.6536158889013316
17, 0.59, 0.6012739365612667
17, 0.6, 0.6455526135272149
17, 0.61, 0.621737466117757
17, 0.62, 0.6724159929620928
17, 0.63, 0.6848844845251135
17, 0.64, 0.6706391861694836
17, 0.65, 0.6749960849362195
17, 0.66, 0.7034958255336207
17, 0.67, 0.7119564605700688
17, 0.68, 0.7100837400618077
17, 0.6900000000000001, 0.6947485201073389
17, 0.7000000000000001, 0.6773973700599247
17, 0.71, 0.685277689990223
17, 0.72, 0.7219981114779683
17, 0.73, 0.6832028434784875
17, 0.74, 0.7042683892185476
17, 0.75, 0.7142298664513096
17, 0.76, 0.726334862937509
17, 0.77, 0.711418455900617
17, 0.78, 0.7021545902176956
17, 0.79, 0.7051763024660481
17, 0.8, 0.7410625779994939
17, 0.81, 0.6649644463538431
17, 0.8200000000000001, 0.7084408902294836
17, 0.8300000000000001, 0.7593828317077289
17, 0.84, 0.7866916167865101
17, 0.85, 0.8016203755327851
17, 0.86, 0.8007917539785906
17, 0.87, 0.8164287925334387
17, 0.88, 0.8580354947698897
17, 0.89, 0.8760881479670877
17, 0.9, 0.9296800596296375
17, 0.91, 0.9045624193539099
17, 0.92, 0.9081932799802722
17, 0.93, 0.8499141588120117
17, 0.9400000000000001, 0.8242381218547246
17, 0.9500000000000001, 0.7819615723230765
17, 0.96, 0.802898868766192
17, 0.97, 0.7902276288797071
17, 0.98, 0.779408528758483
17, 0.99, 0.801167936340079
17, 1.0, 0.8201279000833863

Simulation 18: t, X
18, 0.0, 1.0
18, 0.01, 0.944951314614406
18, 0.02, 0.8719153958093727
18, 0.03, 0.9170080422215893
18, 0.04, 0.9305338341075052
18, 0.05, 0.9097618490211941
18, 0.06, 0.9126801354930358
18, 0.07, 0.9785396513483572
18, 0.08, 0.9196608541402977
18, 0.09, 0.9223360492291942
18, 0.1, 0.9337906810867378
18, 0.11, 0.9384975771545623
18, 0.12, 0.8941300448022124
18, 0.13, 0.8403188560943526
18, 0.14, 0.8478476838171005
18, 0.15, 0.8122274256617567
18, 0.16, 0.8116276328710876
18, 0.17, 0.8286068079734867
18, 0.18, 0.8711804057453166
18, 0.19, 0.8917239474057347
18, 0.2, 0.9566714700335772
18, 0.21, 0.957307036421321
18, 0.22, 0.9760743501891326
18, 0.23, 0.9451123305502256
18, 0.24, 0.9249319784326216
18, 0.25, 1.016027681878601
18, 0.26, 1.1064499659428357
18, 0.27, 1.1232732932438296
18, 0.28, 1.08570959867551
18, 0.29, 1.1344525737038111
18, 0.3, 1.0912870231294447
18, 0.31, 1.1526469940590853
18, 0.32, 1.089991318782282
18, 0.33, 1.1563067875336168
18, 0.34, 1.1711051958562317
18, 0.35000000000000003, 1.2307171644545543
18, 0.36, 1.1420551103542957
18, 0.37, 1.130841002199441
18, 0.38, 1.1546320769198666
18, 0.39, 1.0988596738965573
18, 0.4, 1.0786393111599024
18, 0.41000000000000003, 1.0727191603500519
18, 0.42, 1.0965220436740415
18, 0.43, 1.1321933548129735
18, 0.44, 1.0867531018268546
18, 0.45, 1.1611601656611903
18, 0.46, 1.2394022547311951
18, 0.47000000000000003, 1.2463905599336633
18, 0.48, 1.1862486016112659
18, 0.49, 1.0961556443372906
18, 0.5, 1.0351526993349576
18, 0.51, 1.0977479074922953
18, 0.52, 1.0424596907637005
18, 0.53, 1.0942272972423541
18, 0.54, 1.126601604528358
18, 0.55, 1.1192226706019788
18, 0.56, 1.043240048658455
18, 0.5700000000000001, 1.027011022521327
18, 0.58, 0.9878807402509516
18, 0.59, 1.017587378972887
18, 0.6, 1.0067129622837074
18, 0.61, 1.0000444619379425
18, 0.62, 1.0750325448214015
18, 0.63, 1.0492876001640083
18, 0.64, 1.149580736782312
18, 0.65, 1.123952147897918
18, 0.66, 1.0858121553107654
18, 0.67, 1.1139844650620365
18, 0.68, 1.0822351363357705
18, 0.6900000000000001, 1.010635227167122
18, 0.7000000000000001, 1.0147677339944745
18, 0.71, 1.018563014618022
18, 0.72, 1.0193177046323125
18, 0.73, 1.0467915226824653
18, 0.74, 0.9065727765422799
18, 0.75, 0.8738491329645148
18, 0.76, 0.8937387927753349
18, 0.77, 0.9737933272366923
18, 0.78, 0.9963997092482965
18, 0.79, 0.9824286018051802
18, 0.8, 1.0104902403957523
18, 0.81, 1.0582788599354485
18, 0.8200000000000001, 0.9476033966772327
18, 0.8300000000000001, 0.854497131896078
18, 0.84, 0.8987280971183914
18, 0.85, 0.8807112201316579
18, 0.86, 0.8948767625481846
18, 0.87, 0.9266262130280121
18, 0.88, 0.9202682679724216
18, 0.89, 0.9539244817052112
18, 0.9, 0.9574202602978015
18, 0.91, 0.9803970517484749
18, 0.92, 0.912130791526482
18, 0.93, 0.9583515819893108
18, 0.9400000000000001, 0.8802040424899198
18, 0.9500000000000001, 0.8865780969887825
18, 0.96, 0.9156325774377458
18, 0.97, 1.0061472485984084
18, 0.98, 1.0358873111922031
18, 0.99, 1.086244630585829
18, 1.0, 1.2130676923649981

Simulation 19: t, X
19, 0.0, 1.0
19, 0.01, 1.0510377783818494
19, 0.02, 1.0153481190268792
19, 0.03, 1.0297482581759596
19, 0.04, 1.072511291374264
19, 0.05, 1.1245118878724691
19, 0.06, 1.0567927162647035
19, 0.07, 1.055243616206783
19, 0.08, 1.061224565507419
19, 0.09, 1.072330848719676
19, 0.1, 1.095084341664363
19, 0.11, 1.0481693631593818
19, 0.12, 0.9984584335863497
19, 0.13, 1.0350490334196611
19, 0.14, 0.9674410433978848
19, 0.15, 1.017278534061471
19, 0.16, 1.004264284558639
19, 0.17, 0.984449513568518
19, 0.18, 0.8290081704628519
19, 0.19, 0.9096792940793273
19, 0.2, 0.9152159635425283
19, 0.21, 0.8560560889075076
19, 0.22, 0.8669587732578236
19, 0.23, 0.7865594751872045
19, 0.24, 0.8050710892549896
19, 0.25, 0.8623897370772757
19, 0.26, 0.9785836483860167
19, 0.27, 1.0370012051733937
19, 0.28, 1.0403421427385373
19, 0.29, 1.0507882080361708
19, 0.3, 1.1076645652057242
19, 0.31, 0.9881618299627003
19, 0.32, 0.9988961893619669
19, 0.33, 1.0136346711662405
19, 0.34, 0.9986148861080529
19, 0.35000000000000003, 1.1011058982396271
19, 0.36, 0.9369749026256259
19, 0.37, 1.0144387060032543
19, 0.38, 0.9557916856956421
19, 0.39, 0.9429644942499329
19, 0.4, 0.8854353138115111
19, 0.41000000000000003, 0.9399739182178024
19, 0.42, 0.9421162363999345
19, 0.43, 0.9440915685190021
19, 0.44, 0.9634750921861932
19, 0.45, 0.9378302802935662
19, 0.46, 0.9221556546268086
19, 0.47000000000000003, 0.994125677179329
19, 0.48, 0.9681257696647368
19, 0.49, 0.9256341817689729
19, 0.5, 0.954655528921651
19, 0.51, 0.9250894685754769
19, 0.52, 0.8699109931577038
19, 0.53, 0.9096196155682784
19, 0.54, 0.817564439234009
19, 0.55, 0.808804874364768
19, 0.56, 0.8243008730859329
19, 0.5700000000000001, 0.8240541112659501
19, 0.58, 0.9626758722120432
19, 0.59, 1.01780286352408
19, 0.6, 1.0310025756791734
19, 0.61, 1.0143214553827151
19, 0.62, 1.001298505353175
19, 0.63, 1.0047050217205018
19, 0.64, 1.0486738140941974
19, 0.65, 1.015882927724659
19, 0.66, 0.9728317005841629
19, 0.67, 0.988358979595913
19, 0.68, 0.8941154532921427
19, 0.6900000000000001, 0.9274042479830841
19, 0.7000000000000001, 0.938370280589987
19, 0.71, 0.9409415486438186
19, 0.72, 0.9722557617445148
19, 0.73, 0.8744214840907294
19, 0.74, 0.892214964004633
19, 0.75, 0.9069620471771139
19, 0.76, 0.8930464337358812
19, 0.77, 0.864827389241219
19, 0.78, 0.8387341759479428
19, 0.79, 0.8739125532376075
19, 0.8, 0.9038467204953667
19, 0.81, 0.8896965937074944
19, 0.8200000000000001, 0.8658434441483015
19, 0.8300000000000001, 0.842633367304241
19, 0.84, 0.90553301863014
19, 0.85, 0.8786452683575557
19, 0.86, 0.8153033016953127
19, 0.87, 0.7858329305456965
19, 0.88, 0.7507728182449322
19, 0.89, 0.7257101196944472
19, 0.9, 0.7126993303069996
19, 0.91, 0.7007177861525904
19, 0.92, 0.7072996794864225
19, 0.93, 0.7418279278343028
19, 0.9400000000000001, 0.7060033318155792
19, 0.9500000000000001, 0.6826194796854393
19, 0.96, 0.6495869730175251
19, 0.97, 0.6136165354501859
19, 0.98, 0.5790956866481347
19, 0.99, 0.5787530448564306
19, 1.0, 0.5730434482698421

Simulation 20: t, X
20, 0.0, 1.0
20, 0.01, 0.9821503296663976
20, 0.02, 0.9995654880083064
20, 0.03, 0.9840068336989376
20, 0.04, 0.948263168544566
20, 0.05, 0.9397462545157942
20, 0.06, 0.8963769711460905
20, 0.07, 0.9226201378455691
20, 0.08, 0.8802012696711825
20, 0.09, 0.8605183664439421
20, 0.1, 0.9080558871325036
20, 0.11, 0.932951915299604
20, 0.12, 0.9731418790646599
20, 0.13, 0.874349712122167
20, 0.14, 0.866866811595899
20, 0.15, 0.8430879727148604
20, 0.16, 0.7705016544658307
20, 0.17, 0.8007302243143054
20, 0.18, 0.8233131536876421
20, 0.19, 0.8655978765347364
20, 0.2, 0.8409220317654749
20, 0.21, 0.8620791213599619
20, 0.22, 0.8577483521253862
20, 0.23, 0.8908765549032601
20, 0.24, 0.8892754345434164
20, 0.25, 0.8622160809843509
20, 0.26, 0.823802106292955
20, 0.27, 0.848733321814851
20, 0.28, 0.8592568948823694
20, 0.29, 0.8862442523749365
20, 0.3, 0.8884532501197757
20, 0.31, 0.919607896711616
20, 0.32, 0.8865322978207065
20, 0.33, 0.888474480470552
20, 0.34, 0.8861426036108364
20, 0.35000000000000003, 0.8315420998701479
20, 0.36, 0.8347181416963992
20, 0.37, 0.8257891089982021
20, 0.38, 0.8308466523576984
20, 0.39, 0.8289137981184083
20, 0.4, 0.8375029718153688
20, 0.41000000000000003, 0.8688698570208218
20, 0.42, 0.9128963214586729
20, 0.43, 0.8975872885930619
20, 0.44, 0.8714406495322832
20, 0.45, 0.8914149331994284
20, 0.46, 0.9785300404165074
20, 0.47000000000000003, 0.9485242966777949
20, 0.48, 1.007619714395902
20, 0.49, 1.0301266496827648
20, 0.5, 0.998056540733365
20, 0.51, 0.9581600323838311
20, 0.52, 0.976628922552677
20, 0.53, 0.9237104336788465
20, 0.54, 0.9457268622510017
20, 0.55, 0.8907825193751995
20, 0.56, 0.9250542166531373
20, 0.5700000000000001, 0.9824580357531019
20, 0.58, 0.8183857243268174
20, 0.59, 0.8587567017783946
20, 0.6, 0.8675131653954036
20, 0.61, 0.9000547790429567
20, 0.62, 0.8901710511430999
20, 0.63, 0.8621087853047877
20, 0.64, 0.8668386485246876
20, 0.65, 0.8322554404524056
20, 0.66, 0.8513414872010766
20, 0.67, 0.8355885208568856
20, 0.68, 0.8258104858587929
20, 0.6900000000000001, 0.75628746378817
20, 0.7000000000000001, 0.7166663068057162
20, 0.71, 0.6972942172738388
20, 0.72, 0.7026712166870002
20, 0.73, 0.7385443087290027
20, 0.74, 0.680167934152888
20, 0.75, 0.6820643868656961
20, 0.76, 0.6945067610733314
20, 0.77, 0.721584160453329
20, 0.78, 0.684978851159361
20, 0.79, 0.6756560703646923
20, 0.8, 0.6943231838069063
20, 0.81, 0.6725238502464453
20, 0.8200000000000001, 0.6204354124490657
20, 0.8300000000000001, 0.5946138987351812
20, 0.84, 0.5892036197284006
20, 0.85, 0.5896259678916749
20, 0.86, 0.583990979995445
20, 0.87, 0.5921965103136551
20, 0.88, 0.5824446364449706
20, 0.89, 0.6010179299182616
20, 0.9, 0.6379932289329463
20, 0.91, 0.6246338050020065
20, 0.92, 0.6331225523148525
20, 0.93, 0.628497068442671
20, 0.9400000000000001, 0.6952582041421478
20, 0.9500000000000001, 0.6473894993908627
20, 0.96, 0.6208944389294263
20, 0.97, 0.6099214117417293
20, 0.98, 0.6455101828352062
20, 0.99, 0.6563616638365524
20, 1.0, 0.6331440113678019

Simulation 21: t, X
21, 0.0, 1.0
21, 0.01, 0.9337829892221509
21, 0.02, 0.8754680939872386
21, 0.03, 0.8851643924082007
21, 0.04, 0.9717276509152349
21, 0.05, 1.0008120055700365
21, 0.06, 1.0403686222004436
21, 0.07, 1.0679847980727528
21, 0.08, 1.1074924171313532
21, 0.09, 1.1609007084862146
21, 0.1, 1.147328591591249
21, 0.11, 1.240953052052617
21, 0.12, 1.3134405165449905
21, 0.13, 1.3448991918789592
21, 0.14, 1.2375215464312959
21, 0.15, 1.21624384011664
21, 0.16, 1.2348069378267226
21, 0.17, 1.2281299518334643
21, 0.18, 1.343118027674391
21, 0.19, 1.3324370441779265
21, 0.2, 1.296434720059447
21, 0.21, 1.1897402032100377
21, 0.22, 1.1631423318934504
21, 0.23, 1.168571547888288
21, 0.24, 1.043178065168562
21, 0.25, 1.0902172898526548
21, 0.26, 1.0445115245043455
21, 0.27, 1.1435791138275733
21, 0.28, 1.082872313416415
21, 0.29, 1.1254902397189108
21, 0.3, 1.0770309445433552
21, 0.31, 1.0878990306634377
21, 0.32, 1.0299669978044004
21, 0.33, 1.066622136990554
21, 0.34, 1.0514475062356148
21, 0.35000000000000003, 1.141597550917608
21, 0.36, 1.1637951959215953
21, 0.37, 1.145719817159382
21, 0.38, 1.0561108726198376
21, 0.39, 1.0793950411190736
21, 0.4, 1.049722754965961
21, 0.41000000000000003, 1.018150406714766
21, 0.42, 1.0522433597635488
21, 0.43, 1.1542018696320582
21, 0.44, 1.140956487908272
21, 0.45, 1.1905246161179475
21, 0.46, 1.1770556613483663
21, 0.47000000000000003, 1.2117557050116505
21, 0.48, 1.1811151972693237
21, 0.49, 1.2149563565625336
21, 0.5, 1.2263647057651594
21, 0.51, 1.1914557730607163
21, 0.52, 1.2073604619343759
21, 0.53, 1.1890378306484617
21, 0.54, 1.1267654749190485
21, 0.55, 1.0607077490485102
21, 0.56, 0.9595083165660785
21, 0.5700000000000001, 0.9283336561053747
21, 0.58, 0.9076354086556757
21, 0.59, 0.9097049544990278
21, 0.6, 0.8532903545833254
21, 0.61, 0.8700458788879131
21, 0.62, 0.8618207018656565
21, 0.63, 0.8609400635202523
21, 0.64, 0.9083936387058494
21, 0.65, 0.9552810586065478
21, 0.66, 0.970068606704501
21, 0.67, 0.9354307382832476
21, 0.68, 0.9614473271079591
21, 0.6900000000000001, 0.9623264263905855
21, 0.7000000000000001, 0.9057751180268063
21, 0.71, 1.007075962986208
21, 0.72, 1.0119817604454964
21, 0.73, 1.0649843804346515
21, 0.74, 1.0911789600039346
21, 0.75, 1.1605863330289738
21, 0.76, 1.1613852212953037
21, 0.77, 1.1813091831423586
21, 0.78, 1.0925478131176205
21, 0.79, 1.077630916816832
21, 0.8, 1.0619062139630515
21, 0.81, 1.0458410792872974
21, 0.8200000000000001, 1.0494853890496447
21, 0.8300000000000001, 1.0493689315132284
21, 0.84, 0.9603201515990312
21, 0.85, 0.9116990882886473
21, 0.86, 0.8870998740770644
21, 0.87, 0.8453519643524596
21, 0.88, 0.8113174983877067
21, 0.89, 0.8282632266833869
21, 0.9, 0.8261619238431901
21, 0.91, 0.8327135581366355
21, 0.92, 0.8000135605696731
21, 0.93, 0.7164113982127068
21, 0.9400000000000001, 0.79564686415658
21, 0.9500000000000001, 0.8374667686122638
21, 0.96, 0.8205036258785605
21, 0.97, 0.8448445410228883
21, 0.98, 0.8630784485126026
21, 0.99, 0.8954601063733696
21, 1.0, 0.8709750676340264

Simulation 22: t, X
22, 0.0, 1.0
22, 0.01, 1.0550430064325786
22, 0.02, 1.0661835752328936
22, 0.03, 1.0583694510628667
22, 0.04, 1.126302617916054
22, 0.05, 1.0758214316290824
22, 0.06, 1.1334292800433587
22, 0.07, 1.1089721708040872
22, 0.08, 1.0327554852068592
22, 0.09, 1.1760352550661346
22, 0.1, 1.155811126927305
22, 0.11, 1.1787588195992107
22, 0.12, 1.1880780936139554
22, 0.13, 1.0698398993656706
22, 0.14, 0.9902897384165198
22, 0.15, 1.0234977883124545
22, 0.16, 1.0021614591078438
22, 0.17, 1.0229536472405847
22, 0.18, 1.0897108138277989
22, 0.19, 1.1252412220362353
22, 0.2, 1.1347526830160697
22, 0.21, 1.1142153595369702
22, 0.22, 1.1411702838470086
22, 0.23, 1.0745883191999166
22, 0.24, 1.1130998934979681
22, 0.25, 1.0655226709545762
22, 0.26, 1.1801935433058084
22, 0.27, 1.2555310469769385
22, 0.28, 1.3286588911066877
22, 0.29, 1.350097908221852
22, 0.3, 1.2950513289446006
22, 0.31, 1.2415849321771188
22, 0.32, 1.1890752672416036
22, 0.33, 1.124422258763896
22, 0.34, 1.061576284878994
22, 0.35000000000000003, 1.1362206647047526
22, 0.36, 1.165093699851785
22, 0.37, 1.1038724596898106
22, 0.38, 1.054099659715
22, 0.39, 1.0465499339229691
22, 0.4, 0.9749184666524131
22, 0.41000000000000003, 0.8874766720489987
22, 0.42, 0.9039267598957709
22, 0.43, 0.864053209934018
22, 0.44, 0.8738798949937006
22, 0.45, 0.882140322045796
22, 0.46, 0.8527330487381534
22, 0.47000000000000003, 0.8768692057864883
22, 0.48, 0.8626159090371007
22, 0.49, 0.8226295515589944
22, 0.5, 0.8194855971505575
22, 0.51, 0.8067183187554832
22, 0.52, 0.8082078117291354
22, 0.53, 0.8195951583138246
22, 0.54, 0.8257996971435894
22, 0.55, 0.7962214679045256
22, 0.56, 0.8119197834690388
22, 0.5700000000000001, 0.7444716216196444
22, 0.58, 0.7401574462621685
22, 0.59, 0.7532280432795873
22, 0.6, 0.7266977744147461
22, 0.61, 0.7058109629069351
22, 0.62, 0.7573893066149633
22, 0.63, 0.7608311940533479
22, 0.64, 0.7250837027867135
22, 0.65, 0.7037572270519957
22, 0.66, 0.7503170225302056
22, 0.67, 0.7743835543793198
22, 0.68, 0.8177907992238049
22, 0.6900000000000001, 0.7732617888938267
22, 0.7000000000000001, 0.7228046785159179
22, 0.71, 0.7482160517484653
22, 0.72, 0.8002532559318608
22, 0.73, 0.8186856616763223
22, 0.74, 0.8318548687762488
22, 0.75, 0.8352228049313981
22, 0.76, 0.856502226065654
22, 0.77, 0.8735905300067356
22, 0.78, 0.8483453962382698
22, 0.79, 0.8240946027563192
22, 0.8, 0.8827486797360702
22, 0.81, 0.8490578561570752
22, 0.8200000000000001, 0.8033233168163749
22, 0.8300000000000001, 0.8361653889174641
22, 0.84, 0.9019889285024628
22, 0.85, 0.8742091858332679
22, 0.86, 0.8854436251121635
22, 0.87, 0.9860809739535983
22, 0.88, 0.9852528776213288
22, 0.89, 0.9449318191160662
22, 0.9, 0.8519319813555468
22, 0.91, 0.7909468460004777
22, 0.92, 0.7793051439343168
22, 0.93, 0.7622943612366184
22, 0.9400000000000001, 0.7277378809813986
22, 0.9500000000000001, 0.6988245086314189
22, 0.96, 0.7257099610190221
22, 0.97, 0.753422432313404
22, 0.98, 0.7328520606975534
22, 0.99, 0.7357527967023493
22, 1.0, 0.7560672453049002

Simulation 23: t, X
23, 0.0, 1.0
23, 0.01, 1.1423143898238541
23, 0.02, 1.2152455123647095
23, 0.03, 1.2348773098237795
23, 0.04, 1.1770019239534035
23, 0.05, 1.198245178475362
23, 0.06, 1.156632839784647
23, 0.07, 1.2251138191001787
23, 0.08, 1.2060550407230628
23, 0.09, 1.1935366833123622
23, 0.1, 1.2432853890129596
23, 0.11, 1.1316459514296562
23, 0.12, 1.2542333293651662
23, 0.13, 1.2041709997683978
23, 0.14, 1.0191863449273078
23, 0.15, 0.986305624353726
23, 0.16, 0.9622584498977665
23, 0.17, 0.8980483267464241
23, 0.18, 0.8852269569039629
23, 0.19, 0.9371194238416191
23, 0.2, 0.9671348432835006
23, 0.21, 0.935072501583755
23, 0.22, 0.9154146905874282
23, 0.23, 0.937591328002494
23, 0.24, 0.9095107831920182
23, 0.25, 0.8929825726988577
23, 0.26, 0.9292063871790288
23, 0.27, 0.9882418476056269
23, 0.28, 0.9117656825680995
23, 0.29, 0.8619730159607711
23, 0.3, 0.8558050873674549
23, 0.31, 0.8878430883627613
23, 0.32, 0.7993299889276201
23, 0.33, 0.8439783986891152
23, 0.34, 0.8358948249313299
23, 0.35000000000000003, 0.8136785786811616
23, 0.36, 0.8206037348693533
23, 0.37, 0.8217818177928298
23, 0.38, 0.8146124909202124
23, 0.39, 0.8492986824267417
23, 0.4, 0.8780891366292028
23, 0.41000000000000003, 0.909621617706395
23, 0.42, 0.8862113656931937
23, 0.43, 0.9247969315804043
23, 0.44, 0.9599971714220138
23, 0.45, 1.0157078709550458
23, 0.46, 1.097133149506459
23, 0.47000000000000003, 1.1054932577905903
23, 0.48, 1.123135896032065
23, 0.49, 1.1437660702497106
23, 0.5, 1.0992223149418971
23, 0.51, 1.0634652205425377
23, 0.52, 1.139997924543663
23, 0.53, 1.0192833998022175
23, 0.54, 0.9376082886482113
23, 0.55, 0.9608589391645167
23, 0.56, 1.0234989265162295
23, 0.5700000000000001, 1.0974743048068865
23, 0.58, 1.0411682771554
23, 0.59, 1.0791790374150296
23, 0.6, 1.071432861910448
23, 0.61, 1.128965994359142
23, 0.62, 1.20212774446926
23, 0.63, 1.0527146286575682
23, 0.64, 1.1502739678700333
23, 0.65, 1.134020766923285
23, 0.66, 1.1744034088988533
23, 0.67, 1.1458956525947905
23, 0.68, 1.0204191248167955
23, 0.6900000000000001, 0.978680873174458
23, 0.7000000000000001, 1.0498111141791686
23, 0.71, 1.06090666809174
23, 0.72, 1.0268206965805922
23, 0.73, 0.9442021939095407
23, 0.74, 0.9409066986972779
23, 0.75, 0.9048499842082103
23, 0.76, 0.8817814601257451
23, 0.77, 0.8116332141455757
23, 0.78, 0.8471652002272656
23, 0.79, 0.8260911378781877
23, 0.8, 0.7211001489568829
23, 0.81, 0.7418192713805315
23, 0.8200000000000001, 0.7375481572451065
23, 0.8300000000000001, 0.7364399134792918
23, 0.84, 0.7781843705118472
23, 0.85, 0.7490168402229019
23, 0.86, 0.7016436100166232
23, 0.87, 0.6660019404242484
23, 0.88, 0.6642605919749822
23, 0.89, 0.6338328470447419
23, 0.9, 0.6638073126348447
23, 0.91, 0.6620752054365049
23, 0.92, 0.5514813013077063
23, 0.93, 0.5646303386665722
23, 0.9400000000000001, 0.5814510966190314
23, 0.9500000000000001, 0.6320781260690074
23, 0.96, 0.6155421668966623
23, 0.97, 0.6132528959968336
23, 0.98, 0.6284605338442987
23, 0.99, 0.6690245445934587
23, 1.0, 0.6383596441855156

Simulation 24: t, X
24, 0.0, 1.0
24, 0.01, 1.0049637463425143
24, 0.02, 1.036561003404465
24, 0.03, 1.0479042724112384
24, 0.04, 1.0816410091058348
24, 0.05, 1.09037809384372
24, 0.06, 1.1096051157391407
24, 0.07, 1.0122771896742369
24, 0.08, 1.025347105412267
24, 0.09, 0.9119406657173392
24, 0.1, 0.9121092623062589
24, 0.11, 0.8453053339047698
24, 0.12, 0.8041301034800399
24, 0.13, 0.8584058548645316
24, 0.14, 0.8356622762242386
24, 0.15, 0.8710184491697539
24, 0.16, 0.8860206262869884
24, 0.17, 0.9108746585772355
24, 0.18, 0.913362122695579
24, 0.19, 0.8601173235417781
24, 0.2, 0.8224387071012375
24, 0.21, 0.8659371887512981
24, 0.22, 0.7997407045607152
24, 0.23, 0.854899016059791
24, 0.24, 0.8155917665726378
24, 0.25, 0.8199802155715286
24, 0.26, 0.8149848004852525
24, 0.27, 0.8128785127285973
24, 0.28, 0.8531009324253895
24, 0.29, 0.9174261764965586
24, 0.3, 0.9074294019640045
24, 0.31, 0.9209550242147689
24, 0.32, 0.9398505124599262
24, 0.33, 0.948909791354627
24, 0.34, 1.0234592738168957
24, 0.35000000000000003, 1.0218854992600983
24, 0.36, 1.0547064393953036
24, 0.37, 1.116904447761578
24, 0.38, 1.1621203771363506
24, 0.39, 1.2890657516924537
24, 0.4, 1.3553964136456738
24, 0.41000000000000003, 1.4386393031963303
24, 0.42, 1.4840732003186947
24, 0.43, 1.4860812238817909
24, 0.44, 1.410718150403481
24, 0.45, 1.4612263320019045
24, 0.46, 1.4838872666353562
24, 0.47000000000000003, 1.5342991163322508
24, 0.48, 1.4947727152720518
24, 0.49, 1.5787405155521042
24, 0.5, 1.5635176751707984
24, 0.51, 1.536949003782434
24, 0.52, 1.4454124402285464
24, 0.53, 1.4130276435649436
24, 0.54, 1.3113858963705138
24, 0.55, 1.3551743156260616
24, 0.56, 1.3919439846721775
24, 0.5700000000000001, 1.568381242500786
24, 0.58, 1.5932506823629864
24, 0.59, 1.5841990786931714
24, 0.6, 1.5905807168433712
24, 0.61, 1.5096674666364926
24, 0.62, 1.5500366556439154
24, 0.63, 1.466769918961667
24, 0.64, 1.4764321158708735
24, 0.65, 1.5218195986735905
24, 0.66, 1.6737820172716789
24, 0.67, 1.6622762444449453
24, 0.68, 1.596600758650827
24, 0.6900000000000001, 1.496400344388075
24, 0.7000000000000001, 1.3803310025233966
24, 0.71, 1.479428365942364
24, 0.72, 1.5031424419861692
24, 0.73, 1.3986556920521784
24, 0.74, 1.3985531447544932
24, 0.75, 1.4040642786440551
24, 0.76, 1.320223936945168
24, 0.77, 1.3915773362706427
24, 0.78, 1.418349063869364
24, 0.79, 1.3465179648716934
24, 0.8, 1.2147763042888717
24, 0.81, 1.1415438212609395
24, 0.8200000000000001, 1.136510412448337
24, 0.8300000000000001, 1.0824009213332988
24, 0.84, 1.1549432854387887
24, 0.85, 1.1318898465277942
24, 0.86, 1.1942498724783488
24, 0.87, 1.2164838007305754
24, 0.88, 1.2003279781237497
24, 0.89, 1.1169960193486796
24, 0.9, 1.097517001945422
24, 0.91, 1.1196342135349706
24, 0.92, 1.1937093240267345
24, 0.93, 1.1616645510509571
24, 0.9400000000000001, 1.2707026341861287
24, 0.9500000000000001, 1.3560490617399046
24, 0.96, 1.3442809860311815
24, 0.97, 1.3382957559766249
24, 0.98, 1.295446990351515
24, 0.99, 1.3059907081531308
24, 1.0, 1.2454855720903082

Simulation 25: t, X
25, 0.0, 1.0
25, 0.01, 0.9719498440771172
25, 0.02, 1.0027240409089095
25, 0.03, 0.9582193400831107
25, 0.04, 0.9753302169698685
